image_id,file_name,source_file_name,source_stem,source_scene_id,num_objects,mask_area_pixels,mask_area_ratio,mean_bbox_fill_ratio,median_bbox_fill_ratio,max_pair_bbox_iou,num_bbox_overlap_pairs,has_bbox_overlap,overlap_group,area_group,stratum,split,area_threshold,stratify_by,no_overlap_iou_max,overlap_iou_min,selected_eval,source_image_id
492,P1114_0000.png,P1114_0000.png,P1114_0000,P1114,1,81279,0.0775136947631836,0.2127037629245033,0.2127037629245033,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,451
493,P1114_0004.png,P1114_0004.png,P1114_0004,P1114,1,88668,0.0845603942871093,0.1965015856553044,0.1965015856553044,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,452
494,P1114_0006.png,P1114_0006.png,P1114_0006,P1114,1,38305,0.0365304946899414,0.1502551650825903,0.1502551650825903,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,453
495,P1114_0011.png,P1114_0011.png,P1114_0011,P1114,2,86285,0.0822877883911132,0.2423412020930618,0.2423412020930618,0.1448019539131358,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,454
496,P1116_0001.png,P1116_0001.png,P1116_0001,P1116,1,9545,0.0091028213500976,0.021069523910433,0.021069523910433,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,455
497,P1116_0008.png,P1116_0008.png,P1116_0008,P1116,1,33729,0.0321664810180664,0.0717737559449711,0.0717737559449711,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,456
498,P1116_0010.png,P1116_0010.png,P1116_0010,P1116,1,26367,0.0251455307006835,0.084009864396411,0.084009864396411,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,457
499,P1116_0012.png,P1116_0012.png,P1116_0012,P1116,1,799,0.0007619857788085,0.003002811142346,0.003002811142346,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,458
500,P1116_0014.png,P1116_0014.png,P1116_0014,P1116,1,7521,0.0071725845336914,0.0240686633747331,0.0240686633747331,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,459
501,P1117_0000.png,P1117_0000.png,P1117_0000,P1117,1,6213,0.005925178527832,0.0633708002692723,0.0633708002692723,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,460
502,P1117_0001.png,P1117_0001.png,P1117_0001,P1117,1,26232,0.0250167846679687,0.2675588013300422,0.2675588013300422,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,461
503,P1117_0002.png,P1117_0002.png,P1117_0002,P1117,1,28490,0.027170181274414,0.2549440715883669,0.2549440715883669,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,462
504,P1117_0003.png,P1117_0003.png,P1117_0003,P1117,1,24751,0.023604393005371,0.2214854586129754,0.2214854586129754,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,463
505,P1118_0000.png,P1118_0000.png,P1118_0000,P1118,1,5782,0.0055141448974609,0.2671286671286671,0.2671286671286671,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,464
506,P1118_0001.png,P1118_0001.png,P1118_0001,P1118,1,9422,0.0089855194091796,0.2209662288930581,0.2209662288930581,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,465
507,P1118_0002.png,P1118_0002.png,P1118_0002,P1118,1,9250,0.0088214874267578,0.2169324577861163,0.2169324577861163,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,466
508,P1119_0000.png,P1119_0000.png,P1119_0000,P1119,3,62205,0.0593233108520507,0.2881594209345158,0.1737019991370631,0.0870484242890084,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,89
509,P1119_0001.png,P1119_0001.png,P1119_0001,P1119,1,39853,0.0380067825317382,0.6613508131430468,0.6613508131430468,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,90
510,P1119_0002.png,P1119_0002.png,P1119_0002,P1119,1,12643,0.0120573043823242,0.2083690421253873,0.2083690421253873,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,91
511,P1119_0003.png,P1119_0003.png,P1119_0003,P1119,2,35227,0.0335950851440429,0.2263720239133722,0.2263720239133722,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,92
512,P1119_0004.png,P1119_0004.png,P1119_0004,P1119,2,33716,0.0321540832519531,0.214279816262168,0.214279816262168,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,93
513,P1121_0000.png,P1121_0000.png,P1121_0000,P1121,2,48902,0.0466365814208984,0.2284356616616022,0.2284356616616022,0.095826038883258,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,467
514,P1121_0001.png,P1121_0001.png,P1121_0001,P1121,2,48707,0.0464506149291992,0.2275246981399548,0.2275246981399548,0.095826038883258,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,468
515,P1121_0002.png,P1121_0002.png,P1121_0002,P1121,2,51535,0.049147605895996,0.3076448584222339,0.3076448584222339,0.0331222246487588,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,469
516,P1121_0003.png,P1121_0003.png,P1121_0003,P1121,2,48959,0.0466909408569335,0.2772170483135041,0.2772170483135041,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,470
517,P1122_0000.png,P1122_0000.png,P1122_0000,P1122,1,24603,0.0234632492065429,0.3126572626763248,0.3126572626763248,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,471
518,P1122_0001.png,P1122_0001.png,P1122_0001,P1122,2,33569,0.0320138931274414,0.1943700531308929,0.1943700531308929,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,472
519,P1122_0002.png,P1122_0002.png,P1122_0002,P1122,1,54980,0.0524330139160156,0.6410390942903448,0.6410390942903448,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,473
520,P1122_0004.png,P1122_0004.png,P1122_0004,P1122,1,6182,0.0058956146240234,0.086816088079991,0.086816088079991,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,474
521,P1122_0008.png,P1122_0008.png,P1122_0008,P1122,2,56522,0.053903579711914,0.2553590263841734,0.2553590263841734,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,475
522,P1122_0012.png,P1122_0012.png,P1122_0012,P1122,1,25683,0.0244932174682617,0.2133901642613225,0.2133901642613225,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,476
523,P1122_0013.png,P1122_0013.png,P1122_0013,P1122,1,33283,0.0317411422729492,0.1915502198485232,0.1915502198485232,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,477
524,P1122_0016.png,P1122_0016.png,P1122_0016,P1122,2,26468,0.0252418518066406,0.1328118511090055,0.1328118511090055,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,478
525,P1122_0017.png,P1122_0017.png,P1122_0017,P1122,1,22787,0.0217313766479492,0.297170057381325,0.297170057381325,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,479
526,P1122_0018.png,P1122_0018.png,P1122_0018,P1122,2,50535,0.0481939315795898,0.2020740307363659,0.2020740307363659,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,480
527,P1122_0019.png,P1122_0019.png,P1122_0019,P1122,2,50723,0.0483732223510742,0.1919308964815338,0.1919308964815338,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,481
528,P1122_0020.png,P1122_0020.png,P1122_0020,P1122,2,26099,0.0248899459838867,0.1457737308952694,0.1457737308952694,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,482
529,P1122_0022.png,P1122_0022.png,P1122_0022,P1122,1,24783,0.023634910583496,0.2183851325749231,0.2183851325749231,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,483
530,P1122_0023.png,P1122_0023.png,P1122_0023,P1122,1,24590,0.0234508514404296,0.2166844373166024,0.2166844373166024,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,484
531,P1122_0024.png,P1122_0024.png,P1122_0024,P1122,1,33940,0.0323677062988281,0.3712982310275793,0.3712982310275793,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,485
532,P1122_0025.png,P1122_0025.png,P1122_0025,P1122,1,6517,0.0062150955200195,0.0178386664111898,0.0178386664111898,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,486
533,P1122_0026.png,P1122_0026.png,P1122_0026,P1122,1,32023,0.0305395126342773,0.214562339193825,0.214562339193825,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,487
534,P1122_0027.png,P1122_0027.png,P1122_0027,P1122,1,34633,0.0330286026000976,0.2320500107204116,0.2320500107204116,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,488
535,P1122_0029.png,P1122_0029.png,P1122_0029,P1122,1,195079,0.1860418319702148,0.4872881779305383,0.4872881779305383,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,489
536,P1122_0033.png,P1122_0033.png,P1122_0033,P1122,1,475,0.0004529953002929,0.0014075909155563,0.0014075909155563,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,490
537,P1128_0000.png,P1128_0000.png,P1128_0000,P1128,2,26908,0.0256614685058593,0.0651004254181362,0.0651004254181362,0.1004421805089414,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,491
538,P1128_0001.png,P1128_0001.png,P1128_0001,P1128,2,113053,0.1078157424926757,0.1987990121683955,0.1987990121683955,0.0899654917471226,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,492
539,P1128_0002.png,P1128_0002.png,P1128_0002,P1128,1,152121,0.1450738906860351,0.5027264435279187,0.5027264435279187,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,493
540,P1128_0003.png,P1128_0003.png,P1128_0003,P1128,1,113476,0.1082191467285156,0.3750132191201353,0.3750132191201353,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,494
541,P1130_0000.png,P1130_0000.png,P1130_0000,P1130,1,80462,0.0767345428466796,0.3038721397036886,0.3038721397036886,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,128
542,P1130_0001.png,P1130_0001.png,P1130_0001,P1130,2,114566,0.1092586517333984,0.2935450934724191,0.2935450934724191,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,129
543,P1130_0002.png,P1130_0002.png,P1130_0002,P1130,1,74577,0.0711221694946289,0.308398809031511,0.308398809031511,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,130
544,P1130_0003.png,P1130_0003.png,P1130_0003,P1130,1,76693,0.0731401443481445,0.3396952650927936,0.3396952650927936,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,131
545,P1130_0004.png,P1130_0004.png,P1130_0004,P1130,1,103448,0.0986557006835937,0.326540404040404,0.326540404040404,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,132
546,P1130_0008.png,P1130_0008.png,P1130_0008,P1130,1,78565,0.074925422668457,0.2405600872036057,0.2405600872036057,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,133
547,P1131_0000.png,P1131_0000.png,P1131_0000,P1131,1,29330,0.0279712677001953,0.1764136246894867,0.1764136246894867,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,495
548,P1131_0001.png,P1131_0001.png,P1131_0001,P1131,1,5595,0.0053358078002929,0.0399682825425399,0.0399682825425399,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,496
549,P1131_0008.png,P1131_0008.png,P1131_0008,P1131,1,59052,0.0563163757324218,0.3002868010495698,0.3002868010495698,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,497
550,P1131_0009.png,P1131_0009.png,P1131_0009,P1131,2,52864,0.0504150390625,0.1379489378599619,0.1379489378599619,0.1080867995885458,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,498
551,P1131_0010.png,P1131_0010.png,P1131_0010,P1131,2,105304,0.1004257202148437,0.3141991515384529,0.3141991515384529,0.1416879354720598,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,499
552,P1131_0018.png,P1131_0018.png,P1131_0018,P1131,1,1794,0.0017108917236328,0.0120107655021892,0.0120107655021892,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,500
553,P1131_0019.png,P1131_0019.png,P1131_0019,P1131,1,84537,0.0806207656860351,0.2325172661336237,0.2325172661336237,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,501
554,P1131_0025.png,P1131_0025.png,P1131_0025,P1131,1,29245,0.0278902053833007,0.2428885843611145,0.2428885843611145,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,502
555,P1131_0027.png,P1131_0027.png,P1131_0027,P1131,1,484473,0.4620294570922851,1.9187049504950493,1.9187049504950493,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,503
556,P1131_0028.png,P1131_0028.png,P1131_0028,P1131,2,136901,0.130558967590332,0.1939606785909977,0.1939606785909977,0.1545849268194496,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,504
557,P1131_0030.png,P1131_0030.png,P1131_0030,P1131,1,30715,0.0292921066284179,0.0789669888934594,0.0789669888934594,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,505
558,P1131_0031.png,P1131_0031.png,P1131_0031,P1131,1,13731,0.0130949020385742,0.040128471897503,0.040128471897503,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,506
559,P1131_0034.png,P1131_0034.png,P1131_0034,P1131,1,3131,0.0029859542846679,0.0637159137159137,0.0637159137159137,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,507
560,P1131_0035.png,P1131_0035.png,P1131_0035,P1131,1,19821,0.0189027786254882,0.27501665001665,0.27501665001665,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,508
561,P1131_0036.png,P1131_0036.png,P1131_0036,P1131,1,7071,0.0067434310913085,0.0243438085270463,0.0243438085270463,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,509
562,P1131_0037.png,P1131_0037.png,P1131_0037,P1131,1,74268,0.0708274841308593,0.3064860247357843,0.3064860247357843,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,510
563,P1131_0038.png,P1131_0038.png,P1131_0038,P1131,1,7198,0.0068645477294921,0.0202558005374906,0.0202558005374906,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,511
564,P1131_0039.png,P1131_0039.png,P1131_0039,P1131,1,8144,0.0077667236328125,0.0260513798210567,0.0260513798210567,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,512
565,P1132_0000.png,P1132_0000.png,P1132_0000,P1132,2,62411,0.0595197677612304,0.1165309718299575,0.1165309718299575,0.103181106877068,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,513
566,P1132_0006.png,P1132_0006.png,P1132_0006,P1132,2,13592,0.0129623413085937,0.1739946489238743,0.1739946489238743,0.0471829031362753,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,514
567,P1132_0007.png,P1132_0007.png,P1132_0007,P1132,3,19269,0.018376350402832,0.2870329851681405,0.2719281204468188,0.1043730369654506,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,515
568,P1132_0013.png,P1132_0013.png,P1132_0013,P1132,3,24161,0.0230417251586914,0.3555749801829388,0.3707373271889401,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,516
569,P1132_0014.png,P1132_0014.png,P1132_0014,P1132,1,5895,0.0056219100952148,0.0329535798935646,0.0329535798935646,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,517
570,P1132_0020.png,P1132_0020.png,P1132_0020,P1132,1,18857,0.0179834365844726,0.1314186552185548,0.1314186552185548,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,518
571,P1132_0027.png,P1132_0027.png,P1132_0027,P1132,1,57938,0.0552539825439453,0.1435352409265452,0.1435352409265452,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,519
572,P1132_0028.png,P1132_0028.png,P1132_0028,P1132,1,3092,0.0029487609863281,0.0097071529033554,0.0097071529033554,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,520
573,P1132_0034.png,P1132_0034.png,P1132_0034,P1132,2,188752,0.1800079345703125,0.4270744903158411,0.4270744903158411,0.1169686541629239,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,521
574,P1132_0035.png,P1132_0035.png,P1132_0035,P1132,2,128929,0.1229562759399414,0.2737303404753292,0.2737303404753292,0.1137323683891127,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,522
575,P1132_0040.png,P1132_0040.png,P1132_0040,P1132,2,129411,0.1234159469604492,0.2894219417900479,0.2894219417900479,0.1169686541629239,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,523
